"cust_id","mg_acc","cust_age","cust_gender","cust_income","cust_cr_score"
1981146,767069,29,"male",54000,670
1311009,19028,48,"male",44600,680
3467686,19028,40,"female",85200,725
9977624,436786,50,"female",101600,764
1721731,96133,42,"female",99700,581
6251766,802776,43,"male",60400,643
7537003,802776,34,"female",99500,681
8331564,116206,34,"male",60200,629
8800050,116206,27,"female",124100,727
2755061,348088,44,"male",67600,814
2867002,348088,34,"female",55100,578
5706566,93217,32,"male",66800,789
8579065,80538,60,"male",96400,801
13137,661733,36,"male",65900,881
6430578,661733,28,"female",46100,798
5629178,568482,52,"male",52300,757
9663370,568482,45,"female",39300,790
8070424,354609,63,"male",87500,723
633110,177809,59,"male",57900,685
9207110,14851,56,"male",59800,632
1617135,14851,50,"female",42800,630
6302964,501020,31,"female",58200,585
1501318,654374,46,"male",74200,784
1790747,758708,49,"female",56100,486
2552183,758708,46,"male",50400,707
7380735,31847,35,"male",41000,782
8718993,31847,25,"male",41500,845
5287503,328320,42,"male",68600,734
3439327,275992,36,"female",49000,691
4925524,275992,30,"female",102900,636
1813992,965916,51,"female",65500,592
8880288,965916,43,"female",67500,730
6978447,32670,51,"female",86500,693
8467918,93283,28,"male",67200,645
1501002,201789,44,"male",59400,681
6494011,210230,42,"male",61200,776
7116816,210230,34,"female",42900,802
2188550,527520,58,"male",91900,548
5580906,977649,52,"male",60400,874
9814492,977649,45,"female",45700,801
5474079,163429,35,"male",48500,684
5472838,163429,32,"female",72900,638
9859691,644211,41,"male",101700,692
9386692,358808,53,"male",87400,745
4529607,193389,32,"male",63900,749
9320796,507808,53,"male",70300,721
9948782,507808,48,"female",56100,509
8358848,632886,33,"male",79100,792
3290249,300673,61,"male",81200,680
4775521,96225,47,"male",64700,753
8514176,96225,42,"female",25700,789
8994224,96225,59,"male",26600,718
7761594,96225,60,"female",27600,451
783339,181670,41,"male",55200,834
6091898,639454,51,"female",45500,593
671857,639454,47,"male",50500,713
2036289,555247,39,"male",42800,740
5301114,555247,33,"male",52900,792
786380,415740,35,"male",65300,671
240564,249766,33,"female",57700,770
8001014,249766,23,"male",44700,681
5443345,404588,36,"female",44300,545
1801634,404588,32,"male",73800,679
4557464,755243,56,"male",86700,742
6375607,200578,46,"male",48500,740
1364283,200578,41,"female",55100,562
4734239,356455,37,"male",62300,591
9745793,474526,34,"female",62800,749
6127769,474526,28,"female",86500,823
3063926,623008,33,"male",61600,662
2181212,487673,41,"male",94400,741
2487659,108490,62,"female",117600,734
7583228,108490,55,"male",82800,732
266289,933295,31,"male",83800,716
512258,124464,36,"male",60000,801
6910411,680098,38,"male",75400,499
5940922,767921,47,"male",63500,682
2804192,943977,49,"male",96800,606
9756734,991341,35,"female",67500,428
7320060,673218,29,"male",41400,841
3387464,673218,23,"female",48500,726
6712818,22005,55,"male",50300,736
8692887,22005,45,"female",74500,696
6298537,348384,43,"male",53100,602
5490804,494479,57,"female",59800,534
7820149,494479,52,"female",45200,699
6236391,895464,36,"male",62700,825
1152343,911826,40,"male",108500,731
491756,930325,50,"male",139600,673
357278,930325,42,"male",133200,776
7335109,770333,45,"female",80200,671
5421940,636460,46,"male",56000,842
8735013,636460,37,"female",50600,762
7120119,735232,54,"male",114100,726
9014129,273074,28,"male",78500,639
5292424,861392,39,"male",98200,751
1538418,861392,33,"female",115100,731
5294094,356223,49,"male",67900,810
6595224,23773,38,"male",58200,631
5909687,835000,30,"male",75500,889
1933448,907896,35,"male",64100,769
4559619,91855,61,"male",50800,824
4095906,91855,53,"male",75200,711
1748122,111608,54,"female",41600,633
4016185,111608,49,"male",39200,786
4274311,633949,39,"male",63200,837
6415540,633949,35,"female",68900,681
4552638,430810,41,"female",58600,573
832177,343128,34,"male",41800,663
3938139,343128,32,"female",45100,893
7354938,343911,56,"female",65700,651
558133,343911,52,"female",47900,661
1533423,992615,32,"male",86300,678
2536099,728266,40,"male",76300,721
753923,728266,33,"female",77300,703
9584949,995584,35,"male",52900,546
8730942,455994,26,"male",47500,733
1103274,455994,21,"female",66600,634
3094176,108028,61,"female",97200,603
106273,580791,28,"male",56000,757
5082067,606793,55,"female",95000,688
5840949,672669,39,"female",60000,610
8369818,21997,40,"male",59400,745
5118872,300046,43,"male",63600,703
4547527,422105,48,"male",75600,820
2060103,947863,34,"female",53800,627
3358781,185718,41,"female",96900,634
9871732,846511,52,"male",62300,730
865847,846511,49,"female",75200,870
2230547,942601,33,"male",53700,580
5715944,610111,43,"female",55600,720
5387730,408328,46,"male",63600,607
2009756,408328,41,"female",149000,565
879985,930019,29,"female",77500,507
9047564,377023,26,"male",50400,680
9480140,700674,61,"male",76800,711
4179611,700674,58,"female",85500,790
464232,394119,43,"male",58300,690
5106725,798673,61,"male",77600,763
1102042,155559,56,"male",172700,741
5560279,83069,29,"male",78200,596
6104607,591054,45,"male",97800,740
406864,961558,38,"male",79200,660
8496542,961558,36,"female",72300,754
8211639,399692,39,"male",79600,750
309908,616966,43,"female",83600,655
6412374,993447,42,"female",51000,651
9372474,408010,31,"male",62200,714
1971808,680662,27,"female",58000,518
5319480,485165,54,"male",96100,718
3591013,231940,59,"male",127500,697
3049883,742868,34,"male",67100,872
664216,341996,47,"female",54900,653
8613737,840853,46,"male",47000,680
8739164,840853,38,"male",53100,660
9900593,708647,39,"female",60400,604
4147450,446804,33,"female",56500,367
43677,905139,47,"female",69100,556
100735,905139,42,"female",47200,512
5888931,669987,40,"male",70400,667
4554322,663061,50,"male",59400,779
2357070,663061,45,"male",43500,782
4572453,628168,37,"male",75600,715
6382135,403672,26,"male",62800,573
1239016,636270,58,"male",93100,716
8188417,895785,41,"female",111100,616
9612816,470542,59,"male",76000,828
6879839,470542,52,"female",82200,785
5847753,684965,52,"male",89900,853
8058728,684965,49,"female",118700,515
7258937,765803,53,"male",73600,683
4361581,765803,44,"female",56100,737
3232481,948500,35,"male",106500,781
55566,126630,48,"male",48900,659
150643,126630,42,"male",42300,608
1295498,126630,61,"male",27600,564
6760640,352140,41,"male",53000,671
300693,255344,62,"male",47300,877
6958285,255344,56,"female",80000,608
4881639,678518,38,"male",55800,677
1778584,998645,49,"male",94300,785
115306,998645,41,"female",74800,519
8249426,881517,48,"male",82700,579
705815,711401,41,"male",56300,632
4639159,562397,59,"female",54800,878
9723682,562397,55,"male",94200,884
9216807,927918,43,"male",78300,819
4899356,858302,37,"female",68900,665
5175768,363133,47,"female",66000,619
8595315,363133,40,"male",49100,888
3926409,798567,50,"female",50100,743
8205356,798567,44,"female",63900,646
6913517,798567,63,"male",92500,759
985829,447132,31,"male",56900,633
111408,271592,32,"male",67300,788
3587224,141650,55,"male",74400,535
8333110,141650,50,"female",76000,804
1810435,495743,28,"male",89600,788
4135489,495743,27,"female",79400,566
6657267,334616,62,"male",67500,727
3759133,334616,56,"male",82100,786
4003624,533737,54,"male",53500,613
5974727,533737,48,"female",71600,588
3785053,967672,35,"female",62700,590
1476258,934042,54,"male",87000,800
1506663,102746,31,"male",95600,624
8748772,605884,63,"male",58100,828
5021094,605884,60,"female",121300,527
1670043,560505,41,"male",60300,615
9981764,344770,50,"male",73300,705
3228662,659197,40,"male",172100,748
1977385,963245,55,"male",220200,790
9152474,704071,39,"female",79800,397
5689450,862663,40,"male",111500,743
8846212,379,33,"male",69600,802
864205,769957,54,"male",43800,767
6564600,769957,48,"female",85000,824
3114871,745872,62,"male",117100,831
2999267,745872,59,"male",88500,759
2429308,437480,38,"male",67200,858
6772054,259273,37,"male",49900,775
7876014,259273,30,"female",55800,613
1598562,157108,36,"male",56600,613
7648504,538517,35,"male",66700,756
7755206,538517,28,"female",47200,704
9932811,646313,45,"male",75300,852
6071549,224819,57,"male",58900,725
16873,224819,50,"female",55000,606
3202201,840218,36,"male",61300,535
6090439,49840,44,"male",59000,880
4995550,49840,39,"female",42700,595
1177918,199466,34,"male",45200,680
2501713,199466,25,"female",59400,606
3090758,988816,61,"male",80900,840
3554107,988816,56,"female",64000,702
548868,988816,76,"female",30700,854
7192227,186123,47,"male",92800,835
990736,164457,39,"male",75300,805
3448647,246806,41,"female",44900,820
7765115,246806,37,"male",137200,684
2240351,156123,29,"male",92000,667
7639784,977774,56,"female",40200,754
4273005,977774,52,"female",106300,744
3472637,921459,43,"male",40100,617
3233814,921459,39,"female",51600,808
5405019,697662,33,"male",59600,784
6458312,697662,29,"female",52300,513
4925265,54046,29,"male",68100,564
8312623,394822,44,"male",57000,755
5136359,394822,38,"female",64500,811
3650733,454650,47,"male",100500,782
9024079,960515,53,"male",61500,601
6569302,395811,31,"male",167700,732
3049421,144297,40,"female",80300,377
266237,151917,34,"male",69700,719
8165299,671240,43,"female",186900,850
1726164,57995,43,"male",51000,826
9797688,57995,34,"female",54000,700
7099353,359119,34,"female",60000,748
4134690,501124,60,"female",47200,645
6305258,501124,57,"male",34300,629
2627552,730010,55,"male",91700,659
8312045,730010,46,"female",116100,677
5562202,727849,54,"male",103000,737
485261,702343,63,"female",155400,771
503163,827630,47,"male",48400,860
9584438,827630,45,"female",57000,731
1288901,551067,47,"male",54600,777
7465003,551067,45,"female",73700,747
7836369,172717,36,"female",54400,502
238073,795796,35,"male",54000,807
4185047,795796,30,"female",75500,719
1510067,994642,59,"male",47800,644
9324269,994642,50,"female",34900,602
3100774,185751,50,"male",75600,675
5007059,999002,43,"male",70800,735
5781712,647426,38,"female",63900,702
1104143,348834,49,"female",68900,846
6309833,481205,39,"male",50600,806
5998617,735028,52,"male",80700,856
361910,781308,49,"female",77400,734
2443562,677817,39,"male",58500,727
3714485,677817,32,"female",45700,480
6893359,632117,48,"male",51900,734
3931481,632117,42,"female",72600,801
6940251,269186,40,"male",89800,638
139579,208776,56,"female",83200,738
7218023,562029,31,"male",73700,667
7394851,575927,25,"male",58800,899
4658023,861908,52,"female",100700,537
3978016,79165,41,"male",107200,779
2801075,116701,49,"male",87900,689
747213,116701,39,"female",86800,822
2465719,707382,46,"male",74700,694
8616542,444703,45,"male",59300,872
4935312,599422,65,"male",70100,742
8614878,599422,61,"female",67500,569
1195182,998043,52,"male",93100,794
8282821,998043,44,"female",47000,662
9967145,998043,66,"female",82500,684
7787500,857255,40,"male",66700,778
6880714,195037,30,"female",76900,678
2815133,835903,50,"male",91600,758
8251637,490471,49,"male",40700,720
4249234,490471,42,"female",71200,619
7397905,174438,52,"male",53700,867
67707,174438,48,"female",93500,751
9155104,629538,32,"male",59500,687
1055245,629538,26,"female",42700,763
6609869,888469,38,"female",63100,633
6299151,965480,50,"male",78900,630
5764689,608886,57,"male",84900,763
153183,509033,26,"male",55200,586
2852924,509033,23,"male",55700,671
7134420,969176,42,"female",81200,750
7991021,415931,37,"male",50000,558
359193,402070,33,"male",62300,728
8278970,402070,25,"female",42900,606
6604486,591534,52,"male",180500,662
1895045,644528,46,"female",58800,705
2383008,332219,58,"male",47100,899
1579891,332219,48,"female",139700,736
8343455,47303,45,"male",107300,818
159712,940101,34,"female",57000,751
7009248,943448,62,"female",59600,738
5867361,943448,54,"female",115000,830
9398270,858114,30,"male",80800,688
3893589,872150,47,"male",45000,882
1307513,872150,39,"female",141100,730
5418013,585363,41,"male",45700,757
4714582,585363,35,"female",61700,694
3554573,622039,42,"male",82200,738
2944840,628712,35,"male",72900,522
9189046,4897,51,"male",45600,836
7407327,4897,47,"female",48100,556
8530178,765526,48,"male",65200,742
7870832,924914,28,"male",45400,725
218397,924914,23,"female",72000,673
5747739,375758,42,"male",73000,744
2697586,197865,37,"male",63000,712
3061881,456417,42,"male",42900,689
9522444,456417,34,"female",65300,663
9658136,318619,58,"male",48500,644
8851301,318619,56,"female",75200,777
4017922,265004,48,"female",93800,634
5784465,684395,58,"male",82800,710
6075427,25076,52,"male",45700,896
1148388,25076,49,"female",64900,684
9345074,344839,41,"male",82800,640
3055922,195074,59,"female",60400,768
7963762,195074,57,"male",75100,710
5837733,763337,48,"male",46900,781
2458385,763337,39,"male",56200,687
4960223,519063,29,"male",63600,689
3251188,606619,39,"male",80400,733
9149469,606619,32,"female",75700,547
8761838,56900,26,"female",77000,698
7874341,620716,63,"female",56000,652
9846552,620716,56,"male",85900,683
7919200,301077,41,"male",61400,799
5368345,811815,50,"male",99900,653
9961034,32186,30,"female",67000,641
9087506,253997,43,"female",69200,552
5712771,191885,35,"female",46100,679
3752015,191885,31,"female",65000,783
3004122,487360,54,"male",55300,837
5954683,487360,51,"female",67700,684
7183697,281135,47,"male",61800,695
3509003,281135,43,"female",49500,794
6277412,669429,51,"male",48700,703
9747568,669429,49,"female",56600,554
4334951,266280,26,"female",79200,300
5194857,729291,31,"male",54300,766
2420914,955826,41,"female",74000,745
5360164,391375,49,"male",90600,528
3932087,731990,49,"female",52800,634
2177505,731990,43,"male",134900,801
3481852,7764,44,"male",67900,647
8151883,7764,36,"female",66200,681
1615533,335126,32,"male",71100,706
1033241,941975,31,"male",60100,672
7427095,176717,50,"male",80600,728
5701964,695994,38,"male",56800,700
5497991,432040,29,"male",61300,777
1189604,660152,33,"male",65000,726
782675,353961,38,"male",49600,732
6822046,353961,33,"female",74600,838
6882796,544380,37,"male",53000,702
7851438,113211,44,"male",52600,601
6554566,113211,42,"male",52900,892
2163283,151903,50,"female",96300,535
1480312,326262,43,"female",40600,712
1198746,326262,37,"female",172600,860
7440589,930857,47,"male",170800,753
7587418,828283,39,"male",63100,547
5661360,831377,42,"male",67500,689
5231941,839026,29,"male",69600,763
6998222,436108,52,"male",174400,835
6865232,4108,53,"male",41200,773
1684909,4108,47,"female",84600,577
558103,636859,30,"female",44900,642
605471,636859,23,"male",172200,821
9180953,841688,53,"male",127500,745
